1 1:0.408122 2:0.407777 3:0.38636 4:0.372549 5:0.0588235 6:0.407843 7:0.192373 8:0.224456 9:0.455346 10:0.115403 11:0.0124225 12:0.956466 13:0.0429365 14:0.000586682 15:0.499997 16:0.159888 17:0.00399813 18:0.00352661 19:0.00153624 20:0.00300077 21:0.00846344 22:0.0044653 23:0.00491075 24:0.0127006 25:0.0103278 26:0.00873505 27:0.00460872 28:0.00418065 29:0.00295514 30:0.00246407 31:0.00416762 32:0.00260313 33:0.0186326 34:0.00473692 35:0.00879372 36:0.00220332 37:0.0102474 38:0.00600589 39:0.00355703 40:0.00127766 41:0.0252838 42:0.00438925 43:0.00456091 44:0.00169486 45:0.00360701 46:0.00319851 47:0.00567561 48:0.00940865 49:0.0130591 50:0.00544311 51:0.00898493 52:0.00224026 53:0.00364829 54:0.00252491 55:0.00627533 56:0.00694893 57:0.00432624 58:0.00638615 59:0.0197821 60:0.00385255 61:0.00657953 62:0.00299643 63:0.0386993 64:0.00926089 
1 1:0.435673 2:0.431392 3:0.386777 4:0.360784 5:0.117647 6:0.435294 7:0.0377852 8:0.333856 9:0.56885 10:0.0559449 11:0.00356389 12:0.865881 13:0.131012 14:0.00273231 15:0.500015 16:0.0711448 17:0.00110742 18:0.00357597 19:0.00280882 20:0.000477198 21:0.00959631 22:0.00260546 23:0.00173362 24:0.0118313 25:0.0129166 26:0.00870635 27:0.00540221 28:0.00115776 29:0.00327998 30:0.000624183 31:0.00249673 32:0.000457063 33:0.0322642 34:0.00638076 35:0.00394645 36:0.000700696 37:0.018949 38:0.0110098 39:0.00134099 40:0.000205376 41:0.0448526 42:0.00382363 43:0.00912113 44:0.00285715 45:0.0024625 46:0.00137522 47:0.00441962 48:0.0587014 49:0.00687004 50:0.00355583 51:0.0167422 52:0.00176181 53:0.00190074 54:0.0010148 55:0.00308467 56:0.0090567 57:0.00718415 58:0.00758282 59:0.0120749 60:0.00255714 61:0.00507401 62:0.000521495 63:0.0443633 64:0.0335952 
-1 1:0.276881 2:0.26428 3:0.247245 4:0.403922 5:0.0980392 6:0.27451 7:0 8:0 9:0.869565 10:0.130435 11:0 12:1 13:0 14:0 15:0.501976 16:0.29249 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.110672 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0355731 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0158103 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0434783 64:0 
-1 1:0.269269 2:0.258061 3:0.237315 4:0.396078 5:0.117647 6:0.266667 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.503086 16:0.274691 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.132716 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0895062 64:0 
-1 1:0.260127 2:0.247796 3:0.229264 4:0.396078 5:0.121569 6:0.258824 7:0 8:0.00867052 9:0.945087 10:0.0462428 11:0 12:1 13:0 14:0 15:0.5 16:0.127168 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0202312 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.156069 42:0 43:0 44:0 45:0 46:0 47:0 48:0.00578035 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.190751 64:0 
-1 1:0.257914 2:0.248356 3:0.228018 4:0.388235 5:0.105882 6:0.254902 7:0 8:0.00380228 9:0.996198 10:0 11:0 12:1 13:0 14:0 15:0.494297 16:0.0798479 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0190114 34:0 35:0 36:0 37:0.155894 38:0 39:0 40:0 41:0.0836502 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0228137 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.095057 64:0.0494297 
-1 1:0.250427 2:0.239256 3:0.21995 4:0.388235 5:0.109804 6:0.247059 7:0 8:0.0025641 9:0.966667 10:0.0307692 11:0 12:1 13:0 14:0 15:0.497436 16:0.189744 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0.0666667 38:0 39:0 40:0 41:0.0846154 42:0 43:0.0025641 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.130769 64:0.0282051 
-1 1:0.248642 2:0.237456 3:0.217399 4:0.396078 5:0.12549 6:0.247059 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.506024 16:0.231928 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0.0421687 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0.00903614 38:0 39:0 40:0 41:0.111446 42:0 43:0.0301205 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0301205 64:0.0391566 
-1 1:0.270228 2:0.259512 3:0.242364 4:0.388235 5:0.101961 6:0.266667 7:0 8:0 9:0.913514 10:0.0864865 11:0 12:1 13:0 14:0 15:0.497297 16:0.262162 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0.0135135 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.102703 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.124324 64:0 
-1 1:0.241698 2:0.229934 3:0.210326 4:0.396078 5:0.129412 6:0.239216 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.495968 16:0.266129 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0.0846774 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0927419 42:0 43:0 44:0 45:0 46:0 47:0 48:0.0201613 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0322581 64:0.00806452 
-1 1:0.236665 2:0.223258 3:0.204383 4:0.411765 5:0.133333 6:0.235294 7:0 8:0 9:0.944637 10:0.0553633 11:0 12:1 13:0 14:0 15:0.49481 16:0.359862 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0.0138408 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0484429 42:0 43:0 44:0 45:0 46:0 47:0 48:0.00346021 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0795848 64:0 
-1 1:0.240003 2:0.227992 3:0.208385 4:0.396078 5:0.129412 6:0.239216 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.506276 16:0.263598 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0.0125523 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.158996 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0585774 64:0 
-1 1:0.239613 2:0.227848 3:0.20824 4:0.396078 5:0.129412 6:0.239216 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.497024 16:0.383929 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0952381 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0238095 64:0 
-1 1:0.242837 2:0.229295 3:0.209676 4:0.396078 5:0.129412 6:0.239216 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.501416 16:0.342776 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0878187 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0679887 64:0 
-1 1:0.264097 2:0.252293 3:0.23663 4:0.403922 5:0.105882 6:0.262745 7:0 8:0 9:0.998008 10:0.00199203 11:0 12:1 13:0 14:0 15:0.498008 16:0.101594 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.131474 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.268924 64:0 
-1 1:0.258313 2:0.246744 3:0.230134 4:0.403922 5:0.105882 6:0.254902 7:0 8:0 9:0.99446 10:0.00554017 11:0 12:1 13:0 14:0 15:0.498615 16:0.0526316 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.130194 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.31856 64:0 
-1 1:0.248748 2:0.237838 3:0.217034 4:0.396078 5:0.12549 6:0.247059 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.497436 16:0.282051 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0717949 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.148718 64:0 
-1 1:0.231006 2:0.218997 3:0.199073 4:0.396078 5:0.137255 6:0.227451 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.501299 16:0.490909 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.00779221 64:0 
-1 1:0.243269 2:0.232508 3:0.210658 4:0.392157 5:0.145098 6:0.243137 7:0 8:0.00239234 9:0.988038 10:0.00956938 11:0 12:1 13:0 14:0 15:0.495215 16:0.411483 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0119617 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0813397 64:0 
-1 1:0.2447 2:0.241534 3:0.223502 4:0.372549 5:0.0980392 6:0.243137 7:0 8:0.0274914 9:0.972509 10:0 11:0 12:1 13:0 14:0 15:0.501718 16:0.147766 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0756014 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.274914 64:0 
-1 1:0.241285 2:0.230354 3:0.208991 4:0.396078 5:0.129412 6:0.239216 7:0 8:0 9:0.986188 10:0.0138122 11:0 12:1 13:0 14:0 15:0.51105 16:0.39779 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0745856 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0165746 64:0 
-1 1:0.239373 2:0.227608 3:0.209868 4:0.396078 5:0.129412 6:0.239216 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.512727 16:0.454545 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0327273 64:0 
-1 1:0.232361 2:0.220152 3:0.200544 4:0.396078 5:0.137255 6:0.231373 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.495798 16:0.47479 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0294118 64:0 
-1 1:0.229291 2:0.217527 3:0.199553 4:0.396078 5:0.137255 6:0.227451 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.482456 16:0.513158 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.00438596 64:0 
-1 1:0.228763 2:0.215126 3:0.197158 4:0.411765 5:0.137255 6:0.227451 7:0 8:0 9:0.832753 10:0.167247 11:0 12:1 13:0 14:0 15:0.512195 16:0.487805 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.232993 2:0.220365 3:0.200757 4:0.396078 5:0.137255 6:0.231373 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.50193 16:0.467181 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.030888 64:0 
-1 1:0.23604 2:0.224275 3:0.204802 4:0.396078 5:0.133333 6:0.235294 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.497561 16:0.478049 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0243902 64:0 
-1 1:0.219455 2:0.206233 3:0.186555 4:0.396078 5:0.145098 6:0.215686 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.496753 16:0.36526 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.00487013 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.133117 64:0 
-1 1:0.250743 2:0.239152 3:0.223587 4:0.411765 5:0.0941176 6:0.247059 7:0 8:0 9:0.924714 10:0.0752864 11:0 12:1 13:0 14:0 15:0.500818 16:0.258592 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0851064 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.155483 64:0 
-1 1:0.225119 2:0.212915 3:0.193307 4:0.396078 5:0.141176 6:0.223529 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.501333 16:0.474667 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.024 64:0 
-1 1:0.220588 2:0.208824 3:0.189216 4:0.396078 5:0.141176 6:0.219608 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.510309 16:0.399485 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0902062 64:0 
-1 1:0.241768 2:0.231697 3:0.214062 4:0.388235 5:0.113725 6:0.239216 7:0 8:0.00591716 9:0.994083 10:0 11:0 12:1 13:0 14:0 15:0.497041 16:0.372781 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0591716 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0710059 64:0 
-1 1:0.236052 2:0.230065 3:0.209225 4:0.388235 5:0.117647 6:0.235294 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.5 16:0.140152 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0681818 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.291667 64:0 
-1 1:0.225496 2:0.221151 3:0.196136 4:0.368627 5:0.121569 6:0.223529 7:0 8:0.00291545 9:0.997085 10:0 11:0 12:1 13:0 14:0 15:0.495627 16:0.48688 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0174927 64:0 
-1 1:0.217502 2:0.205737 3:0.186523 4:0.396078 5:0.145098 6:0.215686 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.494033 16:0.460621 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0286396 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0167064 64:0 
-1 1:0.224903 2:0.213138 3:0.19353 4:0.396078 5:0.141176 6:0.223529 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.492386 16:0.507614 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.221131 2:0.208316 3:0.188708 4:0.396078 5:0.141176 6:0.219608 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.506696 16:0.399554 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0446429 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.00446429 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0446429 64:0 
-1 1:0.228311 2:0.220845 3:0.2 4:0.388235 5:0.121569 6:0.227451 7:0 8:0.00769231 9:0.992308 10:0 11:0 12:1 13:0 14:0 15:0.503846 16:0.496154 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.223752 2:0.211572 3:0.191964 4:0.403922 5:0.156863 6:0.223529 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.490956 16:0.449612 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0.0129199 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.00258398 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0.00258398 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0413437 64:0 
-1 1:0.224332 2:0.221359 3:0.195805 4:0.368627 5:0.141176 6:0.223529 7:0 8:0.00930233 9:0.990698 10:0 11:0 12:1 13:0 14:0 15:0.511628 16:0.339535 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.148837 64:0 
-1 1:0.222572 2:0.211116 3:0.191385 4:0.396078 5:0.141176 6:0.219608 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.501312 16:0.472441 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0262467 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0 64:0 
-1 1:0.227884 2:0.223976 3:0.195281 4:0.364706 5:0.156863 6:0.227451 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.493103 16:0.358621 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0137931 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.134483 64:0 
-1 1:0.242792 2:0.228641 3:0.210739 4:0.396078 5:0.129412 6:0.239216 7:0 8:0 9:0.808392 10:0.191608 11:0 12:1 13:0 14:0 15:0.495105 16:0.296503 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.00839161 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.2 64:0 
-1 1:0.207445 2:0.196211 3:0.176239 4:0.384314 5:0.152941 6:0.203922 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.496863 16:0.159348 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0.0815558 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.262233 64:0 
1 1:0.235335 2:0.223509 3:0.203739 4:0.403922 5:0.14902 6:0.235294 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.497409 16:0.450777 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.0518135 64:0 
-1 1:0.221558 2:0.218871 3:0.1935 4:0.368627 5:0.12549 6:0.219608 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0.513812 16:0.480663 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0 55:0 56:0 57:0 58:0 59:0 60:0 61:0 62:0 63:0.00552486 64:0 
